data,year,Month,day,week,value
carbon_dioxide,2017,6,4,23,0.3
carbon_dioxide,2017,6,5,23,0.3
carbon_dioxide,2017,6,6,23,0.3
carbon_dioxide,2017,6,7,23,0.3
carbon_dioxide,2017,6,8,23,0.4
carbon_dioxide,2017,6,9,23,0.4
carbon_dioxide,2017,6,10,23,0.4
carbon_dioxide,2017,6,11,24,0.4
carbon_dioxide,2017,6,12,24,0.3
carbon_dioxide,2017,6,13,24,0.3
carbon_dioxide,2017,6,14,24,0.3
carbon_dioxide,2017,6,15,24,0.4
carbon_dioxide,2017,6,16,24,0.4
carbon_dioxide,2017,6,17,24,0.3
carbon_dioxide,2017,6,18,25,0.3
carbon_dioxide,2017,6,19,25,0.4
carbon_dioxide,2017,6,20,25,0.5
carbon_dioxide,2017,6,21,25,0.3
carbon_dioxide,2017,6,22,25,0.3
carbon_dioxide,2017,6,23,25,0.4
carbon_dioxide,2017,6,24,25,0.4
carbon_dioxide,2017,6,25,26,0.3
carbon_dioxide,2017,6,26,26,0.4
carbon_dioxide,2017,6,27,26,0.5
carbon_dioxide,2017,6,28,26,0.4
carbon_dioxide,2017,6,29,26,0.5
carbon_dioxide,2017,6,30,26,0.5
carbon_dioxide,2017,7,1,26,0.3
carbon_dioxide,2017,7,2,27,0.2
carbon_dioxide,2017,7,3,27,0.3
carbon_dioxide,2017,7,4,27,0.3
carbon_dioxide,2017,7,5,27,0.4
carbon_dioxide,2017,7,6,27,0.3
carbon_dioxide,2017,7,7,27,0.3
carbon_dioxide,2017,7,8,27,0.3
carbon_dioxide,2017,7,9,28,0.3
carbon_dioxide,2017,7,10,28,0.3
carbon_dioxide,2017,7,11,28,0.3
carbon_dioxide,2017,7,15,28,0.5
carbon_dioxide,2017,7,16,29,0.3
carbon_dioxide,2017,7,17,29,0.3
carbon_dioxide,2017,7,18,29,0.3
carbon_dioxide,2017,7,19,29,0.4
carbon_dioxide,2017,7,20,29,0.6
carbon_dioxide,2017,7,21,29,0.5
carbon_dioxide,2017,7,22,29,0.4
carbon_dioxide,2017,7,23,30,0.4
carbon_dioxide,2017,7,24,30,0.5
carbon_dioxide,2017,7,25,30,0.5
carbon_dioxide,2017,7,26,30,0.4
carbon_dioxide,2017,7,27,30,0.5
carbon_dioxide,2017,7,28,30,0.5
carbon_dioxide,2017,7,29,30,0.5
carbon_dioxide,2017,7,30,31,0.5
carbon_dioxide,2017,7,31,31,0.6
carbon_dioxide,2017,8,1,31,0.4
carbon_dioxide,2017,8,2,31,0.6
carbon_dioxide,2017,8,3,31,0.5
carbon_dioxide,2017,8,4,31,0.6
carbon_dioxide,2017,8,5,31,0.5
carbon_dioxide,2017,8,6,32,0.5
carbon_dioxide,2017,8,7,32,0.4
carbon_dioxide,2017,8,8,32,0.5
carbon_dioxide,2017,8,9,32,0.4
carbon_dioxide,2017,8,10,32,0.4
carbon_dioxide,2017,8,11,32,0.4
carbon_dioxide,2017,8,12,32,0.4
carbon_dioxide,2017,8,13,33,0.3
carbon_dioxide,2017,8,14,33,0.3
carbon_dioxide,2017,8,15,33,0.4
carbon_dioxide,2017,8,16,33,0.3
carbon_dioxide,2017,8,17,33,0.4
carbon_dioxide,2017,8,18,33,0.6
carbon_dioxide,2017,8,19,33,0.6
carbon_dioxide,2017,8,20,34,0.6
carbon_dioxide,2017,8,21,34,0.6
carbon_dioxide,2017,8,22,34,0.5
carbon_dioxide,2017,8,23,34,0.4
carbon_dioxide,2017,8,24,34,0.3
carbon_dioxide,2017,8,25,34,0.5
carbon_dioxide,2017,8,26,34,0.4
carbon_dioxide,2017,8,27,35,0.4
carbon_dioxide,2017,8,28,35,0.4
carbon_dioxide,2017,8,29,35,0.3
carbon_dioxide,2017,8,30,35,0.3
carbon_dioxide,2017,8,31,35,0.4
carbon_dioxide,2017,9,1,35,0.6
carbon_dioxide,2017,9,2,35,0.3
carbon_dioxide,2017,9,3,36,0.2
carbon_dioxide,2017,9,4,36,0.2
carbon_dioxide,2017,9,5,36,0.2
carbon_dioxide,2017,9,6,36,0.1
carbon_dioxide,2017,9,7,36,0.1
carbon_dioxide,2017,9,8,36,0.1
carbon_dioxide,2017,9,9,36,0.1
carbon_dioxide,2017,9,10,37,0.1
carbon_dioxide,2017,9,11,37,0.1
carbon_dioxide,2017,9,12,37,0.1
carbon_dioxide,2017,9,13,37,0.2
carbon_dioxide,2017,9,14,37,0.5
carbon_dioxide,2017,9,15,37,0.4
carbon_dioxide,2017,9,16,37,0.4
carbon_dioxide,2017,9,17,38,0.4
carbon_dioxide,2017,9,18,38,0.4
carbon_dioxide,2017,9,19,38,0.7
carbon_dioxide,2017,9,20,38,0.5
carbon_dioxide,2017,9,21,38,0.4
carbon_dioxide,2017,9,22,38,0.5
carbon_dioxide,2017,9,23,38,0.5
carbon_dioxide,2017,9,24,39,0.6
carbon_dioxide,2017,9,25,39,0.7
carbon_dioxide,2017,9,26,39,0.6
carbon_dioxide,2017,9,27,39,0.5
carbon_dioxide,2017,9,28,39,0.5
carbon_dioxide,2017,9,29,39,0.3
carbon_dioxide,2017,9,30,39,0.3
carbon_dioxide,2017,10,1,40,0.5
carbon_dioxide,2017,10,2,40,0.5
carbon_dioxide,2017,10,3,40,0.4
carbon_dioxide,2017,10,4,40,0.4
carbon_dioxide,2017,10,5,40,0.3
carbon_dioxide,2017,10,6,40,0.3
carbon_dioxide,2017,10,7,40,0.4
carbon_dioxide,2017,10,8,41,0.4
carbon_dioxide,2017,10,9,41,0.4
carbon_dioxide,2017,10,10,41,0.4
carbon_dioxide,2017,10,11,41,0.4
carbon_dioxide,2017,10,12,41,0.4
carbon_dioxide,2017,10,13,41,0.3
carbon_dioxide,2017,10,14,41,0.3
carbon_dioxide,2017,10,15,42,0.3
carbon_dioxide,2017,10,16,42,0.3
carbon_dioxide,2017,10,17,42,0.4
carbon_dioxide,2017,10,18,42,0.4
carbon_dioxide,2017,10,19,42,0.4
carbon_dioxide,2017,10,20,42,0.4
carbon_dioxide,2017,10,21,42,0.4
carbon_dioxide,2017,10,22,43,0.3
carbon_dioxide,2017,10,23,43,0.4
carbon_dioxide,2017,10,24,43,0.4
carbon_dioxide,2017,10,25,43,0.5
carbon_dioxide,2017,10,26,43,0.6
carbon_dioxide,2017,10,27,43,0.6
carbon_dioxide,2017,10,28,43,0.5
carbon_dioxide,2017,10,29,44,0.4
carbon_dioxide,2017,10,30,44,0.3
carbon_dioxide,2017,10,31,44,0.4
carbon_dioxide,2017,11,1,44,0.5
carbon_dioxide,2017,11,2,44,0.5
carbon_dioxide,2017,11,3,44,0.5
carbon_dioxide,2017,11,4,44,0.4
carbon_dioxide,2017,11,5,45,0.5
carbon_dioxide,2017,11,6,45,0.5
carbon_dioxide,2017,11,7,45,0.5
carbon_dioxide,2017,11,8,45,0.5
carbon_dioxide,2017,11,9,45,0.4
carbon_dioxide,2017,11,10,45,0.4
carbon_dioxide,2017,11,11,45,0.2
carbon_dioxide,2017,11,12,46,0.4
carbon_dioxide,2017,11,13,46,0.4
carbon_dioxide,2017,11,14,46,0.4
carbon_dioxide,2017,11,15,46,0.3
carbon_dioxide,2017,11,16,46,0.3
carbon_dioxide,2017,11,17,46,0.4
carbon_dioxide,2017,11,18,46,0.3
carbon_dioxide,2017,11,19,47,0.2
carbon_dioxide,2017,11,20,47,0.3
carbon_dioxide,2017,11,21,47,0.4
carbon_dioxide,2017,11,22,47,0.4
carbon_dioxide,2017,11,23,47,0.3
carbon_dioxide,2017,11,24,47,0.4
carbon_dioxide,2017,11,25,47,0.5
carbon_dioxide,2017,11,26,48,0.6
carbon_dioxide,2017,11,27,48,0.6
carbon_dioxide,2017,11,28,48,0.7
carbon_dioxide,2017,11,29,48,0.5
carbon_dioxide,2017,11,30,48,0.3
carbon_dioxide,2017,12,1,48,0.3
carbon_dioxide,2017,12,2,48,0.5
carbon_dioxide,2017,12,3,49,0.5
carbon_dioxide,2017,12,4,49,0.4
carbon_dioxide,2017,12,5,49,0.3
carbon_dioxide,2017,12,6,49,0.4
carbon_dioxide,2017,12,7,49,0.6
carbon_dioxide,2017,12,8,49,0.3
carbon_dioxide,2017,12,9,49,0.4
carbon_dioxide,2017,12,10,50,0.5
carbon_dioxide,2017,12,11,50,0.2
carbon_dioxide,2017,12,12,50,0.3
carbon_dioxide,2017,12,13,50,0.3
carbon_dioxide,2017,12,14,50,0.4
carbon_dioxide,2017,12,15,50,0.4
carbon_dioxide,2017,12,16,50,0.4
carbon_dioxide,2017,12,17,51,0.3
carbon_dioxide,2017,12,18,51,0.5
carbon_dioxide,2017,12,19,51,0.4
carbon_dioxide,2017,12,20,51,0.3
carbon_dioxide,2017,12,21,51,0.4
carbon_dioxide,2017,12,22,51,0.5
carbon_dioxide,2017,12,23,51,0.6
carbon_dioxide,2017,12,24,52,0.5
carbon_dioxide,2017,12,25,52,0.3
carbon_dioxide,2017,12,26,52,0.4
carbon_dioxide,2017,12,27,52,0.3
carbon_dioxide,2017,12,28,52,0.6
carbon_dioxide,2017,12,29,52,0.7
carbon_dioxide,2017,12,30,52,0.7
carbon_dioxide,2017,12,31,53,0.5
carbon_dioxide,2018,2,1,5,0.7
carbon_dioxide,2018,2,2,5,0.7
carbon_dioxide,2018,2,3,5,0.4
carbon_dioxide,2018,2,4,6,0.4
carbon_dioxide,2018,2,5,6,0.6
carbon_dioxide,2018,2,6,6,0.5
carbon_dioxide,2018,2,7,6,0.5
carbon_dioxide,2018,2,8,6,0.5
carbon_dioxide,2018,2,9,6,0.7
carbon_dioxide,2018,2,10,6,0.6
carbon_dioxide,2018,2,11,7,0.4
carbon_dioxide,2018,2,12,7,0.5
carbon_dioxide,2018,2,13,7,0.5
carbon_dioxide,2018,2,14,7,0.6
carbon_dioxide,2018,2,15,7,0.5
carbon_dioxide,2018,2,16,7,0.4
carbon_dioxide,2018,2,17,7,0.3
carbon_dioxide,2018,2,18,8,0.4
carbon_dioxide,2018,2,19,8,0.6
carbon_dioxide,2018,2,20,8,0.7
carbon_dioxide,2018,2,21,8,0.4
carbon_dioxide,2018,2,22,8,0.5
carbon_dioxide,2018,2,23,8,0.8
carbon_dioxide,2018,2,24,8,0.8
carbon_dioxide,2018,2,25,9,0.6
carbon_dioxide,2018,2,26,9,0.6
carbon_dioxide,2018,2,27,9,0.8
carbon_dioxide,2018,2,28,9,0.6
carbon_dioxide,2018,3,1,9,0.4
carbon_dioxide,2018,3,2,9,0.3
carbon_dioxide,2018,3,3,9,0.4
carbon_dioxide,2018,3,4,10,0.5
carbon_dioxide,2018,3,5,10,0.5
carbon_dioxide,2018,3,6,10,0.5
carbon_dioxide,2018,3,7,10,0.5
carbon_dioxide,2018,3,8,10,0.5
carbon_dioxide,2018,3,9,10,0.7
carbon_dioxide,2018,3,10,10,0.6
carbon_dioxide,2018,3,11,11,0.6
carbon_dioxide,2018,3,12,11,0.6
carbon_dioxide,2018,3,13,11,0.5
carbon_dioxide,2018,3,14,11,0.4
carbon_dioxide,2018,3,15,11,0.5
carbon_dioxide,2018,3,16,11,0.5
carbon_dioxide,2018,3,17,11,0.4
carbon_dioxide,2018,3,18,12,0.6
carbon_dioxide,2018,3,19,12,0.5
carbon_dioxide,2018,3,20,12,0.3
carbon_dioxide,2018,3,21,12,0.4
carbon_dioxide,2018,3,22,12,0.4
carbon_dioxide,2018,3,23,12,0.5
carbon_dioxide,2018,3,24,12,0.6
carbon_dioxide,2018,3,25,13,0.7
carbon_dioxide,2018,3,26,13,0.6
carbon_dioxide,2018,3,27,13,0.5
carbon_dioxide,2018,3,28,13,0.6
carbon_dioxide,2018,3,29,13,0.5
carbon_dioxide,2018,3,30,13,0.6
carbon_dioxide,2018,3,31,13,0.5
carbon_dioxide,2018,4,1,14,0.5
carbon_dioxide,2018,4,2,14,0.5
carbon_dioxide,2018,4,3,14,0.4
carbon_dioxide,2018,4,4,14,0.5
carbon_dioxide,2018,4,5,14,0.6
carbon_dioxide,2018,4,6,14,0.4
carbon_dioxide,2018,4,7,14,0.3
carbon_dioxide,2018,4,8,15,0.3
carbon_dioxide,2018,4,9,15,0.4
carbon_dioxide,2018,4,10,15,0.4
carbon_dioxide,2018,4,11,15,0.5
carbon_dioxide,2018,4,12,15,0.4
carbon_dioxide,2018,4,13,15,0.4
carbon_dioxide,2018,4,14,15,0.5
carbon_dioxide,2018,4,15,16,0.4
carbon_dioxide,2018,4,16,16,0.5
carbon_dioxide,2018,4,17,16,0.5
carbon_dioxide,2018,4,18,16,0.5
carbon_dioxide,2018,4,19,16,0.4
carbon_dioxide,2018,4,20,16,0.5
carbon_dioxide,2018,4,21,16,0.5
carbon_dioxide,2018,4,22,17,0.5
carbon_dioxide,2018,4,23,17,0.6
carbon_dioxide,2018,4,24,17,0.5
carbon_dioxide,2018,4,25,17,0.5
carbon_dioxide,2018,4,26,17,0.5
carbon_dioxide,2018,4,27,17,0.5
carbon_dioxide,2018,4,28,17,0.5
carbon_dioxide,2018,4,29,18,0.5
carbon_dioxide,2018,4,30,18,0.6
carbon_dioxide,2018,5,1,18,0.6
carbon_dioxide,2018,5,2,18,0.6
carbon_dioxide,2018,5,3,18,0.4
carbon_dioxide,2018,5,4,18,0.4
carbon_dioxide,2018,5,5,18,0.4
carbon_dioxide,2018,5,6,19,0.5
carbon_dioxide,2018,5,7,19,0.6
carbon_dioxide,2018,5,8,19,0.5
carbon_dioxide,2018,5,9,19,0.4
carbon_dioxide,2018,5,10,19,0.4
carbon_dioxide,2018,5,11,19,0.4
carbon_dioxide,2018,5,12,19,0.5
carbon_dioxide,2018,5,13,20,0.5
carbon_dioxide,2018,5,14,20,0.6
carbon_dioxide,2018,5,15,20,0.7
carbon_dioxide,2018,5,16,20,0.6
carbon_dioxide,2018,5,17,20,0.5
carbon_dioxide,2018,5,18,20,0.5
carbon_dioxide,2018,5,19,20,0.5
carbon_dioxide,2018,5,20,21,0.3
carbon_dioxide,2018,5,21,21,0.4
carbon_dioxide,2018,5,22,21,0.5
carbon_dioxide,2018,5,23,21,0.4
carbon_dioxide,2018,5,24,21,0.4
carbon_dioxide,2018,5,25,21,0.5
carbon_dioxide,2018,5,26,21,0.5
carbon_dioxide,2018,5,27,22,0.5
carbon_dioxide,2018,5,28,22,0.5
carbon_dioxide,2018,5,29,22,0.5
carbon_dioxide,2018,5,30,22,0.5
carbon_dioxide,2018,5,31,22,0.5
carbon_dioxide,2018,6,1,22,0.5
carbon_dioxide,2018,6,2,22,0.5
carbon_dioxide,2018,6,3,23,0.5
carbon_dioxide,2018,6,4,23,0.5
carbon_dioxide,2018,6,5,23,0.6
carbon_dioxide,2018,6,6,23,0.5
carbon_dioxide,2018,6,7,23,0.5
carbon_dioxide,2018,6,8,23,0.5
carbon_dioxide,2018,6,9,23,0.7
carbon_dioxide,2018,6,10,24,0.5
carbon_dioxide,2018,6,11,24,0.5
carbon_dioxide,2018,6,12,24,0.5
carbon_dioxide,2018,6,13,24,0.5
carbon_dioxide,2018,6,14,24,0.5
carbon_dioxide,2018,6,15,24,0.5
carbon_dioxide,2018,6,16,24,0.4
carbon_dioxide,2018,6,17,25,0.5
carbon_dioxide,2018,6,18,25,0.5
carbon_dioxide,2018,6,19,25,0.6
carbon_dioxide,2018,6,20,25,0.5
carbon_dioxide,2018,6,21,25,0.5
carbon_dioxide,2018,6,22,25,0.5
carbon_dioxide,2018,6,23,25,0.5
carbon_dioxide,2018,6,24,26,0.6
carbon_dioxide,2018,6,25,26,0.6
carbon_dioxide,2018,6,26,26,0.5
carbon_dioxide,2018,6,27,26,0.6
carbon_dioxide,2018,6,28,26,0.6
carbon_dioxide,2018,6,29,26,0.5
carbon_dioxide,2018,6,30,26,0.5
carbon_dioxide,2018,7,1,27,0.5
carbon_dioxide,2018,7,2,27,0.5
carbon_dioxide,2018,7,3,27,0.5
carbon_dioxide,2018,7,4,27,0.4
carbon_dioxide,2018,7,5,27,0.6
carbon_dioxide,2018,7,6,27,0.5
carbon_dioxide,2018,7,7,27,0.4
carbon_dioxide,2018,7,8,28,0.5
carbon_dioxide,2018,7,9,28,0.5
carbon_dioxide,2018,7,10,28,0.5
carbon_dioxide,2018,7,11,28,0.5
carbon_dioxide,2018,7,12,28,0.6
carbon_dioxide,2018,7,13,28,0.6
carbon_dioxide,2018,7,14,28,0.6
carbon_dioxide,2018,7,15,29,0.6
carbon_dioxide,2018,7,16,29,0.6
carbon_dioxide,2018,7,17,29,0.6
carbon_dioxide,2018,7,18,29,0.5
carbon_dioxide,2018,7,19,29,0.5
carbon_dioxide,2018,7,20,29,0.6
carbon_dioxide,2018,7,21,29,0.7
carbon_dioxide,2018,7,22,30,0.5
carbon_dioxide,2018,7,23,30,0.4
carbon_dioxide,2018,7,24,30,0.5
carbon_dioxide,2018,7,25,30,0.5
carbon_dioxide,2018,7,26,30,0.5
carbon_dioxide,2018,7,27,30,0.5
carbon_dioxide,2018,7,28,30,0.6
carbon_dioxide,2018,7,29,31,0.6
carbon_dioxide,2018,7,30,31,0.5
carbon_dioxide,2018,7,31,31,0.6
carbon_dioxide,2018,8,1,31,0.6
carbon_dioxide,2018,8,2,31,0.6
carbon_dioxide,2018,8,3,31,0.6
carbon_dioxide,2018,8,4,31,0.5
carbon_dioxide,2018,8,5,32,0.5
carbon_dioxide,2018,8,6,32,0.6
carbon_dioxide,2018,8,7,32,0.6
carbon_dioxide,2018,8,8,32,0.6
carbon_dioxide,2018,8,9,32,0.5
carbon_dioxide,2018,8,10,32,0.6
carbon_dioxide,2018,8,11,32,0.6
carbon_dioxide,2018,8,12,33,0.5
carbon_dioxide,2018,8,13,33,0.4
carbon_dioxide,2018,8,14,33,0.5
carbon_dioxide,2018,8,15,33,0.5
carbon_dioxide,2018,8,16,33,0.5
carbon_dioxide,2018,8,17,33,0.4
carbon_dioxide,2018,8,18,33,0.4
carbon_dioxide,2018,8,19,34,0.5
carbon_dioxide,2018,8,20,34,0.5
carbon_dioxide,2018,8,21,34,0.5
carbon_dioxide,2018,8,22,34,0.6
carbon_dioxide,2018,8,23,34,0.6
carbon_dioxide,2018,8,24,34,0.6
carbon_dioxide,2018,8,25,34,0.7
carbon_dioxide,2018,8,26,35,0.6
carbon_dioxide,2018,8,27,35,0.7
carbon_dioxide,2018,8,28,35,0.6
carbon_dioxide,2018,8,29,35,0.5
carbon_dioxide,2018,8,30,35,0.5
carbon_dioxide,2018,8,31,35,0.6
carbon_dioxide,2018,9,1,35,0.6
carbon_dioxide,2018,9,2,36,0.5
carbon_dioxide,2018,9,3,36,0.5
carbon_dioxide,2018,9,4,36,0.5
carbon_dioxide,2018,9,5,36,0.5
carbon_dioxide,2018,9,6,36,0.6
carbon_dioxide,2018,9,7,36,0.6
carbon_dioxide,2018,9,8,36,0.5
carbon_dioxide,2018,9,9,37,0.4
carbon_dioxide,2018,9,10,37,0.4
carbon_dioxide,2018,9,11,37,0.4
carbon_dioxide,2018,9,12,37,0.5
carbon_dioxide,2018,9,13,37,0.6
carbon_dioxide,2018,9,14,37,0.6
carbon_dioxide,2018,9,15,37,0.5
carbon_dioxide,2018,9,16,38,0.6
carbon_dioxide,2018,9,17,38,0.6
carbon_dioxide,2018,9,18,38,0.5
carbon_dioxide,2018,9,19,38,0.6
carbon_dioxide,2018,9,20,38,0.8
carbon_dioxide,2018,9,21,38,0.5
carbon_dioxide,2018,9,22,38,0.5
carbon_dioxide,2018,9,23,39,0.4
carbon_dioxide,2018,9,24,39,0.4
carbon_dioxide,2018,9,25,39,0.3
carbon_dioxide,2018,9,26,39,0.3
carbon_dioxide,2018,9,27,39,0.3
carbon_dioxide,2018,9,28,39,0.4
carbon_dioxide,2018,9,29,39,0.4
carbon_dioxide,2018,9,30,40,0.5
carbon_dioxide,2018,10,1,40,0.4
carbon_dioxide,2018,10,2,40,0.5
carbon_dioxide,2018,10,3,40,0.5
carbon_dioxide,2018,10,4,40,0.5
carbon_dioxide,2018,10,5,40,0.5
carbon_dioxide,2018,10,6,40,0.5
carbon_dioxide,2018,10,7,41,0.5
carbon_dioxide,2018,10,8,41,0.5
carbon_dioxide,2018,10,9,41,0.5
carbon_dioxide,2018,10,10,41,0.5
carbon_dioxide,2018,10,11,41,0.4
carbon_dioxide,2018,10,12,41,0.5
carbon_dioxide,2018,10,13,41,0.5
carbon_dioxide,2018,10,14,42,0.5
carbon_dioxide,2018,10,15,42,0.6
carbon_dioxide,2018,10,16,42,0.7
carbon_dioxide,2018,10,17,42,0.5
carbon_dioxide,2018,10,18,42,0.4
carbon_dioxide,2018,10,19,42,0.4
carbon_dioxide,2018,10,20,42,0.4
carbon_dioxide,2018,10,21,43,0.4
carbon_dioxide,2018,10,22,43,0.5
carbon_dioxide,2018,10,23,43,0.5
carbon_dioxide,2018,10,24,43,0.5
carbon_dioxide,2018,10,25,43,0.5
carbon_dioxide,2018,10,26,43,0.6
carbon_dioxide,2018,10,27,43,0.3
carbon_dioxide,2018,10,28,44,0.4
carbon_dioxide,2018,10,29,44,0.4
carbon_dioxide,2018,10,30,44,0.4
carbon_dioxide,2018,10,31,44,0.5
carbon_dioxide,2018,11,1,44,0.5
carbon_dioxide,2018,11,2,44,0.5
carbon_dioxide,2018,11,3,44,0.5
carbon_dioxide,2018,11,4,45,0.5
carbon_dioxide,2018,11,5,45,0.6
carbon_dioxide,2018,11,6,45,0.7
carbon_dioxide,2018,11,7,45,0.8
carbon_dioxide,2018,11,8,45,0.6
carbon_dioxide,2018,11,9,45,0.6
carbon_dioxide,2018,11,10,45,0.6
carbon_dioxide,2018,11,11,46,0.7
carbon_dioxide,2018,11,12,46,0.6
carbon_dioxide,2018,11,13,46,0.5
carbon_dioxide,2018,11,14,46,0.6
carbon_dioxide,2018,11,15,46,0.5
carbon_dioxide,2018,11,16,46,0.5
carbon_dioxide,2018,11,17,46,0.4
carbon_dioxide,2018,11,18,47,0.5
carbon_dioxide,2018,11,19,47,0.6
carbon_dioxide,2018,11,20,47,0.5
carbon_dioxide,2018,11,21,47,0.5
carbon_dioxide,2018,11,22,47,0.5
carbon_dioxide,2018,11,23,47,0.6
carbon_dioxide,2018,11,24,47,0.6
carbon_dioxide,2018,11,25,48,0.6
carbon_dioxide,2018,11,26,48,0.6
carbon_dioxide,2018,11,27,48,0.7
carbon_dioxide,2018,11,28,48,0.7
carbon_dioxide,2018,11,29,48,0.7
carbon_dioxide,2018,11,30,48,0.7
carbon_dioxide,2018,12,1,48,0.7
carbon_dioxide,2018,12,2,49,0.7
carbon_dioxide,2018,12,3,49,0.7
carbon_dioxide,2018,12,4,49,0.6
carbon_dioxide,2018,12,5,49,0.5
carbon_dioxide,2018,12,6,49,0.5
carbon_dioxide,2018,12,7,49,0.4
carbon_dioxide,2018,12,8,49,0.4
carbon_dioxide,2018,12,9,50,0.4
carbon_dioxide,2018,12,10,50,0.5
carbon_dioxide,2018,12,11,50,0.5
carbon_dioxide,2018,12,12,50,0.5
carbon_dioxide,2018,12,13,50,0.5
carbon_dioxide,2018,12,14,50,0.4
carbon_dioxide,2018,12,15,50,0.5
carbon_dioxide,2018,12,16,51,0.5
carbon_dioxide,2018,12,17,51,0.7
carbon_dioxide,2018,12,18,51,0.5
carbon_dioxide,2018,12,19,51,0.8
carbon_dioxide,2018,12,20,51,1
carbon_dioxide,2018,12,21,51,0.8
carbon_dioxide,2018,12,22,51,0.7
carbon_dioxide,2018,12,23,52,0.5
carbon_dioxide,2018,12,24,52,0.4
carbon_dioxide,2018,12,25,52,0.5
carbon_dioxide,2018,12,26,52,0.5
carbon_dioxide,2018,12,27,52,0.3
carbon_dioxide,2018,12,28,52,0.3
carbon_dioxide,2018,12,29,52,0.4
carbon_dioxide,2018,12,30,53,0.4
carbon_dioxide,2018,12,31,53,0.5
carbon_dioxide,2019,2,1,5,0.3
carbon_dioxide,2019,2,2,5,0.4
carbon_dioxide,2019,2,3,6,0.5
carbon_dioxide,2019,2,4,6,0.4
carbon_dioxide,2019,2,5,6,0.4
carbon_dioxide,2019,2,6,6,0.4
carbon_dioxide,2019,2,7,6,0.3
carbon_dioxide,2019,2,8,6,0.2
carbon_dioxide,2019,2,9,6,0.3
carbon_dioxide,2019,2,10,7,0.3
carbon_dioxide,2019,2,11,7,0.3
carbon_dioxide,2019,2,12,7,0.6
carbon_dioxide,2019,2,13,7,0.7
carbon_dioxide,2019,2,14,7,0.5
carbon_dioxide,2019,2,15,7,0.6
carbon_dioxide,2019,2,16,7,0.6
carbon_dioxide,2019,2,17,8,0.4
carbon_dioxide,2019,2,18,8,0.6
carbon_dioxide,2019,2,19,8,0.6
carbon_dioxide,2019,2,20,8,0.6
carbon_dioxide,2019,2,21,8,0.7
carbon_dioxide,2019,2,22,8,0.7
carbon_dioxide,2019,2,23,8,0.6
carbon_dioxide,2019,2,24,9,0.6
carbon_dioxide,2019,2,25,9,0.7
carbon_dioxide,2019,2,26,9,0.5
carbon_dioxide,2019,2,27,9,0.6
carbon_dioxide,2019,2,28,9,0.8
carbon_dioxide,2019,3,1,9,0.9
carbon_dioxide,2019,3,2,9,0.7
carbon_dioxide,2019,3,3,10,0.7
carbon_dioxide,2019,3,4,10,0.9
carbon_dioxide,2019,3,5,10,0.8
carbon_dioxide,2019,3,6,10,0.7
carbon_dioxide,2019,3,7,10,0.6
carbon_dioxide,2019,3,8,10,0.4
carbon_dioxide,2019,3,9,10,0.4
carbon_dioxide,2019,3,10,11,0.4
carbon_dioxide,2019,3,11,11,0.5
carbon_dioxide,2019,3,12,11,0.5
carbon_dioxide,2019,3,13,11,0.3
carbon_dioxide,2019,3,14,11,0.4
carbon_dioxide,2019,3,15,11,0.4
carbon_dioxide,2019,3,16,11,0.3
carbon_dioxide,2019,3,17,12,0.3
carbon_dioxide,2019,3,18,12,0.3
carbon_dioxide,2019,3,19,12,0.5
carbon_dioxide,2019,3,20,12,0.5
carbon_dioxide,2019,3,21,12,0.5
carbon_dioxide,2019,3,22,12,0.3
carbon_dioxide,2019,3,23,12,0.3
carbon_dioxide,2019,3,24,13,0.3
carbon_dioxide,2019,3,25,13,0.4
carbon_dioxide,2019,3,26,13,0.5
carbon_dioxide,2019,3,27,13,0.5
carbon_dioxide,2019,3,28,13,0.5
carbon_dioxide,2019,3,29,13,0.4
carbon_dioxide,2019,3,30,13,0.4
carbon_dioxide,2019,3,31,14,0.2
carbon_dioxide,2019,4,1,14,0.3
carbon_dioxide,2019,4,2,14,0.3
carbon_dioxide,2019,4,3,14,0.4
carbon_dioxide,2019,4,4,14,0.5
carbon_dioxide,2019,4,5,14,0.5
carbon_dioxide,2019,4,6,14,0.5
carbon_dioxide,2019,4,7,15,0.7
carbon_dioxide,2019,4,8,15,0.5
carbon_dioxide,2019,4,9,15,0.5
carbon_dioxide,2019,4,10,15,0.5
carbon_dioxide,2019,4,11,15,0.5
carbon_dioxide,2019,4,12,15,0.5
carbon_dioxide,2019,4,13,15,0.4
carbon_dioxide,2019,4,14,16,0.5
carbon_dioxide,2019,4,15,16,0.5
carbon_dioxide,2019,4,16,16,0.4
carbon_dioxide,2019,4,17,16,0.4
carbon_dioxide,2019,4,18,16,0.4
carbon_dioxide,2019,4,19,16,0.5
carbon_dioxide,2019,4,20,16,0.6
carbon_dioxide,2019,4,21,17,0.5
carbon_dioxide,2019,4,22,17,0.6
carbon_dioxide,2019,4,23,17,0.6
carbon_dioxide,2019,4,24,17,0.5
carbon_dioxide,2019,4,25,17,0.5
carbon_dioxide,2019,4,26,17,0.4
carbon_dioxide,2019,4,27,17,0.3
carbon_dioxide,2019,4,28,18,0.4
carbon_dioxide,2019,4,29,18,0.5
carbon_dioxide,2019,4,30,18,0.5
carbon_dioxide,2019,5,1,18,0.5
carbon_dioxide,2019,5,2,18,0.4
carbon_dioxide,2019,5,3,18,0.4
carbon_dioxide,2019,5,4,18,0.5
